forecastdate,state,district,special,candidate,party,incumbent,model,win_probability,voteshare,p10_voteshare,p90_voteshare
2018-10-20,WI,"",,Scott Walker,R,true,deluxe,0.3932,47.38,42.44,52.24
2018-10-20,WI,"",,Others,,false,deluxe,0.0,3.37,1.12,6.16
2018-10-20,WY,"",,Mark Gordon,R,false,deluxe,0.9948,60.16,54.19,66.09
2018-10-20,WY,"",,Mary Throne,D,false,deluxe,0.0052,35.29,29.33,41.26
2018-10-20,WY,"",,Others,,false,deluxe,0.0,4.55,1.73,7.96
2018-10-21,AK,"",,Mike Dunleavy,R,false,deluxe,0.6841,50.77,45.26,56.18
2018-10-21,AK,"",,Mark Begich,D,false,deluxe,0.3159,46.82,41.34,52.3
2018-10-21,AK,"",,Others,,false,deluxe,0.0,2.42,0.7,4.55
2018-10-21,AL,"",,Kay Ivey,R,true,deluxe,0.9919,59.21,54.64,63.79
2018-10-21,AL,"",,Walt Maddox,D,false,deluxe,0.0081,40.79,36.21,45.36
2018-10-21,AR,"",,Asa Hutchinson,R,true,deluxe,0.9991,63.55,58.42,68.66
2018-10-21,AR,"",,Jared Henderson,D,false,deluxe,0.0009,33.94,28.81,39.04
2018-10-21,AR,"",,Mark West,L,false,deluxe,0.0,2.51,0.76,4.72
2018-10-21,AZ,"",,Doug Ducey,R,true,deluxe,0.9529,54.6,50.21,59.0
2018-10-21,AZ,"",,David Garcia,D,false,deluxe,0.047,43.26,38.83,47.63
2018-10-21,AZ,"",,Angel Torres,G,false,deluxe,0.0,2.14,0.59,4.09
2018-10-21,CA,"",,Gavin Newsom,D,false,deluxe,0.9928,59.99,55.14,64.86
2018-10-21,CA,"",,John Cox,R,false,deluxe,0.0072,40.01,35.14,44.86
2018-10-21,CO,"",,Jared Polis,D,false,deluxe,0.9038,53.51,48.53,58.43
2018-10-21,CO,"",,Walker Stapleton,R,false,deluxe,0.0962,43.81,38.87,48.71
2018-10-21,CO,"",,Others,,false,deluxe,0.0,2.68,0.82,5.02
2018-10-21,CT,"",,Ned Lamont,D,false,deluxe,0.8207,51.77,47.23,56.3
2018-10-21,CT,"",,Bob Stefanowski,R,false,deluxe,0.1793,45.68,41.13,50.18
2018-10-21,CT,"",,Others,,false,deluxe,0.0,2.55,0.77,4.79
2018-10-21,FL,"",,Andrew Gillum,D,false,deluxe,0.7419,50.72,46.52,54.94
2018-10-21,FL,"",,Ron DeSantis,R,false,deluxe,0.2581,46.75,42.52,50.95
2018-10-21,FL,"",,Others,,false,deluxe,0.0,2.53,0.75,4.77
2018-10-21,GA,"",,Brian Kemp,R,false,deluxe,0.5654,49.69,45.98,53.41
2018-10-21,GA,"",,Stacey Abrams,D,false,deluxe,0.4346,49.1,45.39,52.81
2018-10-21,GA,"",,Ted Metz,L,false,deluxe,0.0,1.21,0.26,2.47
2018-10-21,HI,"",,David Ige,D,true,deluxe,0.9988,63.23,57.43,69.02
2018-10-21,HI,"",,Andria Tupola,R,false,deluxe,0.0012,33.11,27.27,38.87
2018-10-21,HI,"",,Others,,false,deluxe,0.0,3.66,1.28,6.57
2018-10-21,IA,"",,Fred Hubbell,D,false,deluxe,0.7718,51.28,46.0,56.56
2018-10-21,IA,"",,Kim Reynolds,R,true,deluxe,0.2282,45.51,40.19,50.77
2018-10-21,IA,"",,Others,,false,deluxe,0.0,3.21,1.05,5.93
2018-10-21,ID,"",,Brad Little,R,false,deluxe,0.9714,55.33,49.31,61.24
2018-10-21,ID,"",,Paulette Jordan,D,false,deluxe,0.0286,38.14,32.12,44.1
2018-10-21,ID,"",,Others,,false,deluxe,0.0,6.53,2.9,10.75
2018-10-21,IL,"",,JB Pritzker,D,false,deluxe,0.9252,53.93,47.95,59.87
2018-10-21,IL,"",,Bruce Rauner,R,true,deluxe,0.0748,41.04,35.09,47.04
2018-10-21,IL,"",,Others,,false,deluxe,0.0,5.03,2.01,8.62
2018-10-21,KS,"",,Kris Kobach,R,false,deluxe,0.6335,45.32,39.81,50.71
2018-10-21,KS,"",,Laura Kelly,D,false,deluxe,0.3661,42.91,37.36,48.3
2018-10-21,KS,"",,Greg Orman,I,false,deluxe,0.0004,9.89,5.21,15.14
2018-10-21,KS,"",,Others,,false,deluxe,0.0,1.88,0.49,3.65
2018-10-21,MA,"",,Charlie Baker,R,true,deluxe,0.9985,64.45,58.81,70.02
2018-10-21,MA,"",,Jay Gonzalez,D,false,deluxe,0.0015,35.55,29.98,41.19
2018-10-21,MD,"",,Larry Hogan,R,true,deluxe,0.9827,56.22,51.63,60.82
2018-10-21,MD,"",,Ben Jealous,D,false,deluxe,0.0173,40.88,36.27,45.43
2018-10-21,MD,"",,Others,,false,deluxe,0.0,2.9,0.92,5.37
2018-10-21,ME,"",,Janet Mills,D,false,deluxe,0.8369,52.74,47.41,58.06
2018-10-21,ME,"",,Shawn Moody,R,false,deluxe,0.1631,44.85,39.52,50.15
2018-10-21,ME,"",,Others,,false,deluxe,0.0,2.41,0.69,4.57
2018-10-21,MI,"",,Gretchen Whitmer,D,false,deluxe,0.9484,53.92,49.47,58.38
2018-10-21,MI,"",,Bill Schuette,R,false,deluxe,0.0516,42.92,38.4,47.36
2018-10-21,MI,"",,Others,,false,deluxe,0.0,3.15,1.02,5.77
2018-10-21,MN,"",,Tim Walz,D,false,deluxe,0.9154,53.77,49.03,58.52
2018-10-21,MN,"",,Jeff Johnson,R,false,deluxe,0.0846,43.84,39.06,48.59
2018-10-21,MN,"",,Others,,false,deluxe,0.0,2.39,0.69,4.54
2018-10-21,NE,"",,Pete Ricketts,R,true,deluxe,0.9918,61.33,55.79,66.8
2018-10-21,NE,"",,Bob Krist,D,false,deluxe,0.0082,38.67,33.2,44.21
2018-10-21,NH,"",,Chris Sununu,R,true,deluxe,0.9446,55.06,50.18,59.92
2018-10-21,NH,"",,Molly Kelly,D,false,deluxe,0.0553,42.97,38.08,47.84
2018-10-21,NH,"",,Jilletta Jarvis,L,false,deluxe,0.0,1.97,0.53,3.82
2018-10-21,NM,"",,Michelle Lujan Grisham,D,false,deluxe,0.8753,53.79,49.55,58.03
2018-10-21,NM,"",,Steve Pearce,R,false,deluxe,0.1247,46.21,41.97,50.45
2018-10-21,NV,"",,Steve Sisolak,D,false,deluxe,0.5205,48.87,44.6,53.09
2018-10-21,NV,"",,Adam Laxalt,R,false,deluxe,0.4795,48.55,44.31,52.75
2018-10-21,NV,"",,Others,,false,deluxe,0.0,2.58,0.77,4.87
2018-10-21,NY,"",,Andrew Cuomo,D,true,deluxe,0.998,59.54,54.79,64.22
2018-10-21,NY,"",,Marc Molinaro,R,false,deluxe,0.002,36.68,31.99,41.33
2018-10-21,NY,"",,Others,,false,deluxe,0.0,3.78,1.34,6.77
2018-10-21,OH,"",,Mike DeWine,R,false,deluxe,0.5604,49.43,45.18,53.64
2018-10-21,OH,"",,Richard Cordray,D,false,deluxe,0.4396,48.49,44.28,52.74
2018-10-21,OH,"",,Others,,false,deluxe,0.0,2.08,0.57,4.01
2018-10-21,OK,"",,Kevin Stitt,R,false,deluxe,0.8052,52.13,47.48,56.77
2018-10-21,OK,"",,Drew Edmondson,D,false,deluxe,0.1948,46.04,41.35,50.69
2018-10-21,OK,"",,Chris Powell,L,false,deluxe,0.0,1.83,0.48,3.56
2018-10-21,OR,"",,Kate Brown,D,true,deluxe,0.8346,50.26,45.0,55.55
2018-10-21,OR,"",,Knute Buehler,R,false,deluxe,0.1654,43.11,37.78,48.28
2018-10-21,OR,"",,Others,,false,deluxe,0.0,6.62,2.95,10.9
2018-10-21,PA,"",,Tom Wolf,D,true,deluxe,0.9904,56.95,52.8,61.07
2018-10-21,PA,"",,Scott Wagner,R,false,deluxe,0.0096,41.0,36.85,45.11
2018-10-21,PA,"",,Others,,false,deluxe,0.0,2.05,0.56,3.98
2018-10-21,RI,"",,Gina Raimondo,D,true,deluxe,0.9437,54.03,47.39,60.55
2018-10-21,RI,"",,Allan Fung,R,false,deluxe,0.0563,38.47,31.81,45.08
2018-10-21,RI,"",,Others,,false,deluxe,0.0,7.5,3.54,12.07
2018-10-21,SC,"",,Henry McMaster,R,true,deluxe,0.9866,58.31,53.76,62.9
2018-10-21,SC,"",,James Smith,D,false,deluxe,0.0134,41.69,37.1,46.24
2018-10-21,SD,"",,Kristi Noem,R,false,deluxe,0.8316,53.12,47.37,58.93
2018-10-21,SD,"",,Billie Sutton,D,false,deluxe,0.1684,44.79,39.02,50.53
2018-10-21,SD,"",,Kurt Evans,L,false,deluxe,0.0,2.09,0.57,4.04
2018-10-21,TN,"",,Bill Lee,R,false,deluxe,0.9762,53.94,48.96,58.81
2018-10-21,TN,"",,Karl Dean,D,false,deluxe,0.0238,39.59,34.62,44.51
2018-10-21,TN,"",,Others,,false,deluxe,0.0,6.47,2.86,10.67
2018-10-21,TX,"",,Greg Abbott,R,true,deluxe,0.9971,58.88,54.68,63.05
2018-10-21,TX,"",,Lupe Valdez,D,false,deluxe,0.0029,39.22,35.01,43.4
2018-10-21,TX,"",,Mark Tippetts,L,false,deluxe,0.0,1.89,0.5,3.7
2018-10-21,VT,"",,Phil Scott,R,true,deluxe,0.9757,54.99,49.36,60.49
2018-10-21,VT,"",,Christine Hallquist,D,false,deluxe,0.0243,38.47,32.9,43.97
2018-10-21,VT,"",,Others,,false,deluxe,0.0,6.54,2.91,10.77
2018-10-21,WI,"",,Tony Evers,D,false,deluxe,0.6045,49.26,44.33,54.15
2018-10-21,WI,"",,Scott Walker,R,true,deluxe,0.3955,47.35,42.39,52.25
2018-10-21,WI,"",,Others,,false,deluxe,0.0,3.39,1.14,6.16
2018-10-21,WY,"",,Mark Gordon,R,false,deluxe,0.9936,60.11,54.1,66.04
2018-10-21,WY,"",,Mary Throne,D,false,deluxe,0.0064,35.34,29.35,41.28
2018-10-21,WY,"",,Others,,false,deluxe,0.0,4.55,1.74,7.93
2018-10-22,AK,"",,Mike Dunleavy,R,false,deluxe,0.6741,50.71,45.17,56.17
2018-10-22,AK,"",,Mark Begich,D,false,deluxe,0.3259,46.88,41.45,52.4
2018-10-22,AK,"",,Others,,false,deluxe,0.0,2.41,0.7,4.55
2018-10-22,AL,"",,Kay Ivey,R,true,deluxe,0.9912,59.15,54.54,63.74
2018-10-22,AL,"",,Walt Maddox,D,false,deluxe,0.0088,40.85,36.26,45.46
2018-10-22,AR,"",,Asa Hutchinson,R,true,deluxe,0.9983,62.37,56.98,67.73
2018-10-22,AR,"",,Jared Henderson,D,false,deluxe,0.0017,34.84,29.46,40.19
2018-10-22,AR,"",,Mark West,L,false,deluxe,0.0,2.78,0.87,5.2
2018-10-22,AZ,"",,Doug Ducey,R,true,deluxe,0.9515,54.55,50.2,58.87
2018-10-22,AZ,"",,David Garcia,D,false,deluxe,0.0485,43.32,38.98,47.67
2018-10-22,AZ,"",,Angel Torres,G,false,deluxe,0.0,2.13,0.59,4.07
2018-10-22,CA,"",,Gavin Newsom,D,false,deluxe,0.9941,60.31,55.51,65.05
2018-10-22,CA,"",,John Cox,R,false,deluxe,0.0059,39.69,34.95,44.49
2018-10-22,CO,"",,Jared Polis,D,false,deluxe,0.9365,54.38,49.9,58.84
2018-10-22,CO,"",,Walker Stapleton,R,false,deluxe,0.0635,43.89,39.42,48.33
2018-10-22,CO,"",,Others,,false,deluxe,0.0,1.73,0.43,3.39
2018-10-22,CT,"",,Ned Lamont,D,false,deluxe,0.8216,51.84,47.29,56.38
2018-10-22,CT,"",,Bob Stefanowski,R,false,deluxe,0.1784,45.62,41.03,50.16
2018-10-22,CT,"",,Others,,false,deluxe,0.0,2.54,0.75,4.8
2018-10-22,FL,"",,Andrew Gillum,D,false,deluxe,0.7519,50.8,46.66,54.89
2018-10-22,FL,"",,Ron DeSantis,R,false,deluxe,0.2481,46.68,42.56,50.8
2018-10-22,FL,"",,Others,,false,deluxe,0.0,2.52,0.74,4.75
2018-10-22,GA,"",,Brian Kemp,R,false,deluxe,0.5576,49.65,45.95,53.33
2018-10-22,GA,"",,Stacey Abrams,D,false,deluxe,0.4424,49.15,45.44,52.85
2018-10-22,GA,"",,Ted Metz,L,false,deluxe,0.0,1.2,0.26,2.45
2018-10-22,HI,"",,David Ige,D,true,deluxe,0.9988,63.34,57.44,69.13
2018-10-22,HI,"",,Andria Tupola,R,false,deluxe,0.0012,33.02,27.22,38.88
2018-10-22,HI,"",,Others,,false,deluxe,0.0,3.64,1.26,6.56
2018-10-22,IA,"",,Fred Hubbell,D,false,deluxe,0.776,51.35,46.05,56.65
2018-10-22,IA,"",,Kim Reynolds,R,true,deluxe,0.224,45.46,40.12,50.72
2018-10-22,IA,"",,Others,,false,deluxe,0.0,3.19,1.05,5.87
2018-10-22,ID,"",,Brad Little,R,false,deluxe,0.9679,54.99,48.84,61.05
2018-10-22,ID,"",,Paulette Jordan,D,false,deluxe,0.0321,38.05,31.94,44.13
2018-10-22,ID,"",,Others,,false,deluxe,0.0,6.96,3.19,11.32
2018-10-22,IL,"",,JB Pritzker,D,false,deluxe,0.9256,54.0,47.96,59.88
2018-10-22,IL,"",,Bruce Rauner,R,true,deluxe,0.0744,40.99,35.0,47.0
2018-10-22,IL,"",,Others,,false,deluxe,0.0,5.01,2.01,8.58
2018-10-22,KS,"",,Kris Kobach,R,false,deluxe,0.6269,45.25,39.75,50.64
2018-10-22,KS,"",,Laura Kelly,D,false,deluxe,0.3728,42.99,37.54,48.32
2018-10-22,KS,"",,Greg Orman,I,false,deluxe,0.0003,9.89,5.24,15.09
2018-10-22,KS,"",,Others,,false,deluxe,0.0,1.87,0.49,3.64
2018-10-22,MA,"",,Charlie Baker,R,true,deluxe,0.9977,64.37,58.72,70.0
2018-10-22,MA,"",,Jay Gonzalez,D,false,deluxe,0.0023,35.63,30.0,41.28
2018-10-22,MD,"",,Larry Hogan,R,true,deluxe,0.9832,56.17,51.57,60.76
2018-10-22,MD,"",,Ben Jealous,D,false,deluxe,0.0168,40.95,36.33,45.55
2018-10-22,MD,"",,Others,,false,deluxe,0.0,2.89,0.91,5.37
2018-10-22,ME,"",,Janet Mills,D,false,deluxe,0.8451,52.82,47.55,58.15
2018-10-22,ME,"",,Shawn Moody,R,false,deluxe,0.1549,44.79,39.45,50.06
2018-10-22,ME,"",,Others,,false,deluxe,0.0,2.39,0.7,4.53
2018-10-22,MI,"",,Gretchen Whitmer,D,false,deluxe,0.9531,54.08,49.58,58.57
2018-10-22,MI,"",,Bill Schuette,R,false,deluxe,0.0469,42.69,38.17,47.16
2018-10-22,MI,"",,Others,,false,deluxe,0.0,3.23,1.07,5.88
2018-10-22,MN,"",,Tim Walz,D,false,deluxe,0.9221,53.82,49.14,58.57
2018-10-22,MN,"",,Jeff Johnson,R,false,deluxe,0.0779,43.79,39.05,48.43
2018-10-22,MN,"",,Others,,false,deluxe,0.0,2.38,0.69,4.53
2018-10-22,NE,"",,Pete Ricketts,R,true,deluxe,0.992,61.24,55.71,66.71
2018-10-22,NE,"",,Bob Krist,D,false,deluxe,0.008,38.76,33.29,44.29
2018-10-22,NH,"",,Chris Sununu,R,true,deluxe,0.9429,54.99,50.09,59.85
2018-10-22,NH,"",,Molly Kelly,D,false,deluxe,0.0571,43.02,38.14,47.9
2018-10-22,NH,"",,Jilletta Jarvis,L,false,deluxe,0.0,1.99,0.54,3.84
2018-10-22,NM,"",,Michelle Lujan Grisham,D,false,deluxe,0.8823,53.86,49.67,58.14
2018-10-22,NM,"",,Steve Pearce,R,false,deluxe,0.1177,46.14,41.86,50.33
2018-10-22,NV,"",,Steve Sisolak,D,false,deluxe,0.529,48.93,44.66,53.16
2018-10-22,NV,"",,Adam Laxalt,R,false,deluxe,0.471,48.5,44.26,52.71
2018-10-22,NV,"",,Others,,false,deluxe,0.0,2.57,0.77,4.83
2018-10-22,NY,"",,Andrew Cuomo,D,true,deluxe,0.9979,59.61,54.84,64.28
2018-10-22,NY,"",,Marc Molinaro,R,false,deluxe,0.0021,36.62,31.87,41.33
2018-10-22,NY,"",,Others,,false,deluxe,0.0,3.78,1.33,6.77
2018-10-22,OH,"",,Mike DeWine,R,false,deluxe,0.5513,49.37,45.13,53.57
2018-10-22,OH,"",,Richard Cordray,D,false,deluxe,0.4487,48.56,44.35,52.81
2018-10-22,OH,"",,Others,,false,deluxe,0.0,2.07,0.57,4.0
2018-10-22,OK,"",,Kevin Stitt,R,false,deluxe,0.8044,52.08,47.37,56.69
2018-10-22,OK,"",,Drew Edmondson,D,false,deluxe,0.1956,46.11,41.47,50.76
2018-10-22,OK,"",,Chris Powell,L,false,deluxe,0.0,1.82,0.47,3.54
2018-10-22,OR,"",,Kate Brown,D,true,deluxe,0.8363,50.34,45.06,55.57
2018-10-22,OR,"",,Knute Buehler,R,false,deluxe,0.1637,43.07,37.73,48.3
2018-10-22,OR,"",,Others,,false,deluxe,0.0,6.6,2.98,10.8
2018-10-22,PA,"",,Tom Wolf,D,true,deluxe,0.9908,57.03,52.87,61.13
2018-10-22,PA,"",,Scott Wagner,R,false,deluxe,0.0092,40.93,36.82,45.06
2018-10-22,PA,"",,Others,,false,deluxe,0.0,2.04,0.55,3.93
2018-10-22,RI,"",,Gina Raimondo,D,true,deluxe,0.9438,54.07,47.41,60.66
2018-10-22,RI,"",,Allan Fung,R,false,deluxe,0.0562,38.3,31.65,44.91
2018-10-22,RI,"",,Others,,false,deluxe,0.0,7.64,3.63,12.23
2018-10-22,SC,"",,Henry McMaster,R,true,deluxe,0.9845,58.26,53.73,62.75
2018-10-22,SC,"",,James Smith,D,false,deluxe,0.0155,41.74,37.25,46.27
2018-10-22,SD,"",,Kristi Noem,R,false,deluxe,0.8295,53.06,47.31,58.73
2018-10-22,SD,"",,Billie Sutton,D,false,deluxe,0.1705,44.87,39.18,50.55
2018-10-22,SD,"",,Kurt Evans,L,false,deluxe,0.0,2.08,0.57,4.0
2018-10-22,TN,"",,Bill Lee,R,false,deluxe,0.9759,53.9,48.93,58.78
2018-10-22,TN,"",,Karl Dean,D,false,deluxe,0.0241,39.64,34.67,44.52
2018-10-22,TN,"",,Others,,false,deluxe,0.0,6.46,2.85,10.63
2018-10-22,TX,"",,Greg Abbott,R,true,deluxe,0.9971,58.83,54.64,62.98
2018-10-22,TX,"",,Lupe Valdez,D,false,deluxe,0.0029,39.29,35.08,43.44
2018-10-22,TX,"",,Mark Tippetts,L,false,deluxe,0.0,1.89,0.5,3.68
2018-10-22,VT,"",,Phil Scott,R,true,deluxe,0.9705,53.14,47.26,58.85
2018-10-22,VT,"",,Christine Hallquist,D,false,deluxe,0.0295,37.2,31.41,43.03
2018-10-22,VT,"",,Others,,false,deluxe,0.0,9.66,5.04,14.8
2018-10-22,WI,"",,Tony Evers,D,false,deluxe,0.6147,49.33,44.41,54.21
2018-10-22,WI,"",,Scott Walker,R,true,deluxe,0.3853,47.3,42.37,52.2
2018-10-22,WI,"",,Others,,false,deluxe,0.0,3.38,1.15,6.13
2018-10-22,WY,"",,Mark Gordon,R,false,deluxe,0.9942,59.98,53.99,65.91
2018-10-22,WY,"",,Mary Throne,D,false,deluxe,0.0058,35.46,29.46,41.42
2018-10-22,WY,"",,Others,,false,deluxe,0.0,4.55,1.76,7.93
2018-10-23,AK,"",,Mike Dunleavy,R,false,deluxe,0.6823,50.73,45.26,56.27
2018-10-23,AK,"",,Mark Begich,D,false,deluxe,0.3177,46.86,41.3,52.35
2018-10-23,AK,"",,Others,,false,deluxe,0.0,2.4,0.7,4.54
2018-10-23,AL,"",,Kay Ivey,R,true,deluxe,0.9909,59.2,54.61,63.81
2018-10-23,AL,"",,Walt Maddox,D,false,deluxe,0.0091,40.8,36.19,45.39
2018-10-23,AR,"",,Asa Hutchinson,R,true,deluxe,0.9982,62.42,57.05,67.71
2018-10-23,AR,"",,Jared Henderson,D,false,deluxe,0.0018,34.81,29.48,40.17
2018-10-23,AR,"",,Mark West,L,false,deluxe,0.0,2.77,0.87,5.14
2018-10-23,AZ,"",,Doug Ducey,R,true,deluxe,0.9541,54.59,50.24,58.96
2018-10-23,AZ,"",,David Garcia,D,false,deluxe,0.0459,43.29,38.87,47.6
2018-10-23,AZ,"",,Angel Torres,G,false,deluxe,0.0,2.12,0.59,4.08
2018-10-23,CA,"",,Gavin Newsom,D,false,deluxe,0.9941,60.24,55.47,65.02
2018-10-23,CA,"",,John Cox,R,false,deluxe,0.0059,39.76,34.98,44.53
2018-10-23,CO,"",,Jared Polis,D,false,deluxe,0.9353,54.35,49.87,58.86
2018-10-23,CO,"",,Walker Stapleton,R,false,deluxe,0.0647,43.92,39.42,48.35
2018-10-23,CO,"",,Others,,false,deluxe,0.0,1.72,0.44,3.4
2018-10-23,CT,"",,Ned Lamont,D,false,deluxe,0.8138,51.65,47.11,56.2
2018-10-23,CT,"",,Bob Stefanowski,R,false,deluxe,0.1862,45.66,41.07,50.22
2018-10-23,CT,"",,Others,,false,deluxe,0.0,2.69,0.81,5.05
2018-10-23,FL,"",,Andrew Gillum,D,false,deluxe,0.7452,50.74,46.6,54.84
2018-10-23,FL,"",,Ron DeSantis,R,false,deluxe,0.2548,46.71,42.54,50.83
2018-10-23,FL,"",,Others,,false,deluxe,0.0,2.55,0.76,4.79
2018-10-23,GA,"",,Brian Kemp,R,false,deluxe,0.5578,49.68,45.87,53.43
2018-10-23,GA,"",,Stacey Abrams,D,false,deluxe,0.4422,49.15,45.41,52.9
2018-10-23,GA,"",,Ted Metz,L,false,deluxe,0.0,1.17,0.26,2.38
2018-10-23,HI,"",,David Ige,D,true,deluxe,0.9986,63.31,57.49,69.07
2018-10-23,HI,"",,Andria Tupola,R,false,deluxe,0.0014,33.07,27.28,38.88
2018-10-23,HI,"",,Others,,false,deluxe,0.0,3.62,1.27,6.5
2018-10-23,IA,"",,Fred Hubbell,D,false,deluxe,0.7741,51.32,46.02,56.58
2018-10-23,IA,"",,Kim Reynolds,R,true,deluxe,0.2259,45.49,40.2,50.81
2018-10-23,IA,"",,Others,,false,deluxe,0.0,3.18,1.06,5.82
2018-10-23,ID,"",,Brad Little,R,false,deluxe,0.9672,55.01,48.87,61.13
2018-10-23,ID,"",,Paulette Jordan,D,false,deluxe,0.0328,38.04,31.91,44.08
2018-10-23,ID,"",,Others,,false,deluxe,0.0,6.95,3.2,11.28
2018-10-23,IL,"",,JB Pritzker,D,false,deluxe,0.9267,53.98,47.96,59.95
2018-10-23,IL,"",,Bruce Rauner,R,true,deluxe,0.0733,41.02,35.01,47.0
2018-10-23,IL,"",,Others,,false,deluxe,0.0,5.01,1.99,8.56
2018-10-23,KS,"",,Kris Kobach,R,false,deluxe,0.6668,44.99,39.5,50.43
2018-10-23,KS,"",,Laura Kelly,D,false,deluxe,0.3327,41.97,36.38,47.39
2018-10-23,KS,"",,Greg Orman,I,false,deluxe,0.0006,11.23,6.26,16.7
2018-10-23,KS,"",,Others,,false,deluxe,0.0,1.81,0.47,3.55
2018-10-23,MA,"",,Charlie Baker,R,true,deluxe,0.998,64.4,58.8,69.97
2018-10-23,MA,"",,Jay Gonzalez,D,false,deluxe,0.002,35.6,30.03,41.2
2018-10-23,MD,"",,Larry Hogan,R,true,deluxe,0.9827,56.2,51.64,60.76
2018-10-23,MD,"",,Ben Jealous,D,false,deluxe,0.0173,40.92,36.36,45.44
2018-10-23,MD,"",,Others,,false,deluxe,0.0,2.88,0.92,5.32
2018-10-23,ME,"",,Janet Mills,D,false,deluxe,0.8381,52.8,47.47,58.1
2018-10-23,ME,"",,Shawn Moody,R,false,deluxe,0.1619,44.86,39.58,50.16
2018-10-23,ME,"",,Others,,false,deluxe,0.0,2.34,0.68,4.46
2018-10-23,MI,"",,Gretchen Whitmer,D,false,deluxe,0.9511,54.05,49.51,58.57
2018-10-23,MI,"",,Bill Schuette,R,false,deluxe,0.0489,42.73,38.19,47.22
2018-10-23,MI,"",,Others,,false,deluxe,0.0,3.23,1.07,5.86
2018-10-23,MN,"",,Tim Walz,D,false,deluxe,0.9156,53.81,49.06,58.54
2018-10-23,MN,"",,Jeff Johnson,R,false,deluxe,0.0844,43.84,39.11,48.6
2018-10-23,MN,"",,Others,,false,deluxe,0.0,2.35,0.68,4.45
2018-10-23,NE,"",,Pete Ricketts,R,true,deluxe,0.9915,61.26,55.72,66.7
2018-10-23,NE,"",,Bob Krist,D,false,deluxe,0.0085,38.74,33.3,44.28
2018-10-23,NH,"",,Chris Sununu,R,true,deluxe,0.9448,55.02,50.17,59.9
2018-10-23,NH,"",,Molly Kelly,D,false,deluxe,0.0552,43.0,38.1,47.84
2018-10-23,NH,"",,Jilletta Jarvis,L,false,deluxe,0.0,1.98,0.53,3.85
2018-10-23,NM,"",,Michelle Lujan Grisham,D,false,deluxe,0.8781,53.83,49.59,58.04
2018-10-23,NM,"",,Steve Pearce,R,false,deluxe,0.1219,46.17,41.96,50.41
2018-10-23,NV,"",,Steve Sisolak,D,false,deluxe,0.5251,48.91,44.63,53.12
2018-10-23,NV,"",,Adam Laxalt,R,false,deluxe,0.4749,48.52,44.28,52.74
2018-10-23,NV,"",,Others,,false,deluxe,0.0,2.57,0.78,4.81
2018-10-23,NY,"",,Andrew Cuomo,D,true,deluxe,0.9986,59.55,54.87,64.26
2018-10-23,NY,"",,Marc Molinaro,R,false,deluxe,0.0014,36.67,31.92,41.33
2018-10-23,NY,"",,Others,,false,deluxe,0.0,3.78,1.34,6.74
2018-10-23,OH,"",,Mike DeWine,R,false,deluxe,0.5555,49.39,45.15,53.62
2018-10-23,OH,"",,Richard Cordray,D,false,deluxe,0.4445,48.54,44.26,52.73
2018-10-23,OH,"",,Others,,false,deluxe,0.0,2.06,0.56,3.97
2018-10-23,OK,"",,Kevin Stitt,R,false,deluxe,0.8054,52.1,47.46,56.75
2018-10-23,OK,"",,Drew Edmondson,D,false,deluxe,0.1946,46.09,41.43,50.72
2018-10-23,OK,"",,Chris Powell,L,false,deluxe,0.0,1.81,0.48,3.53
2018-10-23,OR,"",,Kate Brown,D,true,deluxe,0.8333,50.31,45.01,55.54
2018-10-23,OR,"",,Knute Buehler,R,false,deluxe,0.1667,43.1,37.77,48.34
2018-10-23,OR,"",,Others,,false,deluxe,0.0,6.59,2.97,10.76
2018-10-23,PA,"",,Tom Wolf,D,true,deluxe,0.991,57.0,52.84,61.15
2018-10-23,PA,"",,Scott Wagner,R,false,deluxe,0.009,40.96,36.78,45.11
2018-10-23,PA,"",,Others,,false,deluxe,0.0,2.04,0.56,3.93
2018-10-23,RI,"",,Gina Raimondo,D,true,deluxe,0.9444,54.05,47.46,60.62
2018-10-23,RI,"",,Allan Fung,R,false,deluxe,0.0556,38.33,31.71,44.92
2018-10-23,RI,"",,Others,,false,deluxe,0.0,7.63,3.66,12.19
2018-10-23,SC,"",,Henry McMaster,R,true,deluxe,0.9855,58.28,53.77,62.82
2018-10-23,SC,"",,James Smith,D,false,deluxe,0.0145,41.72,37.18,46.23
2018-10-23,SD,"",,Kristi Noem,R,false,deluxe,0.828,53.08,47.38,58.87
2018-10-23,SD,"",,Billie Sutton,D,false,deluxe,0.1719,44.86,39.06,50.58
2018-10-23,SD,"",,Kurt Evans,L,false,deluxe,0.0,2.06,0.57,3.97
2018-10-23,TN,"",,Bill Lee,R,false,deluxe,0.9753,53.95,48.95,58.8
2018-10-23,TN,"",,Karl Dean,D,false,deluxe,0.0247,39.61,34.7,44.53
2018-10-23,TN,"",,Others,,false,deluxe,0.0,6.45,2.86,10.6
2018-10-23,TX,"",,Greg Abbott,R,true,deluxe,0.9974,58.87,54.68,63.02
2018-10-23,TX,"",,Lupe Valdez,D,false,deluxe,0.0026,39.25,35.05,43.39
2018-10-23,TX,"",,Mark Tippetts,L,false,deluxe,0.0,1.89,0.5,3.68
2018-10-23,VT,"",,Phil Scott,R,true,deluxe,0.9712,53.17,47.31,58.92
